"sample"	"assay"	"mouse_id"	"tissue"	"timepoint"	"project"	"batch"	"treatment"	"genotype"	"sex"	"sample_date"	"dob"	"dod"	"sample_weeks"	"age_at_end"	"age_at_start"	"age_at_sample"	"samtools.flagstat_total"	"samtools.mapped_passed"	"biotype_counts.percent_rRNA"	"dupradar.dupRadar_intercept"	"picard.PERCENT_DUPLICATION"	"qualimap.5_3_bias"	"qualimap.reads_aligned"	"rseqc.proper_pairs_percent"	"salmon.percent_mapped"	"salmon.num_mapped"	"samtools.error_rate"	"samtools.non_primary_alignments"	"samtools.reads_mapped"	"samtools.reads_properly_paired_percent"	"samtools.reads_MQ0_percent"	"samtools.raw_total_sequences"	"star.uniquely_mapped_percent"	"star.uniquely_mapped"	"fastqc_raw.percent_duplicates"	"fastqc_raw.percent_gc"	"fastqc_raw.percent_fails"	"fastqc_raw.total_sequences"	"fastqc_trimmed.percent_duplicates"	"fastqc_trimmed.percent_gc"	"fastqc_trimmed.avg_sequence_length"	"fastqc_trimmed.percent_fails"	"fastqc_trimmed.total_sequences"	"myeloid"	"CML_space"	"myeloid_class"	"state_class"	"time_class"	"Group"	"HSA_ABL1_gene"	"HSA_BCR_ABL1_gene"	"HSA_BCR_gene"	"HSA_MYH11_gene"	"state_chr"	"myeloid_chr"	"old.state_class"	"rx_class"	"group_name"	"state_rx"	"old.CML_space"	"old.state_chr"	"old.state_rx"
"COHP_46912"	"mRNA"	"483"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-09-12	NA	12	28.4	10.4	22.4	156578130	156578130	0.207336617361347	0.101332938687174	0.430072	1.07	52012709	36.2709568699026	61.5172451780823	33996194	0.002381926	52465104	104113026	99.9158529884627	3.04766859816369	104113026	74.03	40909392	62.9588235289395	52.5	9.09090909090909	55435722	62.5391191744572	52.5	98.7050440451263	13.6363636363636	55262868	NA	145.391150868364	NA	1	NA	"A"	0.104365	0.259903	0.095684	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	145.391150868364	"c1"	"A.post"
"COHP_46913"	"mRNA"	"483"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-09-12	NA	16	28.4	10.4	26.4	187866291	187866291	0.196357483474742	0.10160367595698	0.438565	1.07	61064019	35.0324124938412	63.2192778533023	40812693	0.002121519	65661360	122204931	99.9370786437415	3.35061684213054	122204931	73.35	47350597	63.8109416173201	52	9.09090909090909	64718591	63.4533202780024	52	98.8209165604898	13.6363636363636	64557354	NA	119.43537088327	NA	1	NA	"A"	0.042787	0	0.072111	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	119.43537088327	"c1"	"A.post"
"COHP_46914"	"mRNA"	"483"	"PBMC"	"18"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-09-12	NA	18	28.4	10.4	28.4	189481219	189481219	0.366320828319025	0.111422099732175	0.529075	1.04	53057346	25.0729324260891	72.9244742282756	40966084	0.002028619	83296843	106184376	99.9343745260602	5.0550544272163	106184376	65.32	36694969	71.1079327711444	53	13.6363636363636	56337088	70.549352319514	53	98.2721483782687	18.1818181818182	56176043	NA	114.31787842436	NA	1	NA	"A"	0.069442	0	0.048358	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	114.31787842436	"c1"	"A.post"
"COHP_46915"	"mRNA"	"545"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-12-08	NA	0	28	10	10	173246790	173246790	0.202523589657158	0.138105716207595	0.501132	1.08	51744510	28.535500138271	64.4123428821086	35218081	0.001935612	69686787	103560003	99.9314571282892	4.37913660547113	103560003	69.27	37872281	66.2221922092507	52.5	9.09090909090909	54813084	65.8029541354755	52.5	98.6258729655738	13.6363636363636	54675982	NA	160.043129915966	NA	1	NA	"A"	0.073675	0.807239	0.073785	0	"c1"	"NA"	0	"A.pre"	"Tet-Off-On"	"c1"	160.043129915966	"c1"	"c1"
"COHP_46916"	"mRNA"	"545"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-23	2020-12-08	NA	1	28	10	11	302808460	302808460	0.199256019176523	0.10415707998575	0.598902	1.03	72245606	18.1353215824948	81.8897077358568	63302318	0.001731541	158171131	144637329	99.8989769784811	8.153888820776	144637329	58.87	45504935	79.1339640503391	53.5	13.6363636363636	77617100	78.767642493599	54	98.5583461948074	13.6363636363636	77301922	NA	-43.6619175665105	NA	2	NA	"A"	0.444207	0.678196	0.246538	0.001261	"c2"	"NA"	0	"A.pre"	"Tet-Off-On"	"c2"	-43.6619175665105	"c1"	"c1"
"COHP_46917"	"mRNA"	"545"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-02	2020-12-08	NA	2	28	10	12	109382943	109382943	0.151441941283643	0.0793524623606726	0.389307	1.04	40096261	42.7737458115385	72.9526760510502	31090169	0.002026647	29130529	80252414	99.9253704692297	1.35657726133945	80252414	76.67	32674875	66.5194825362703	52.5	9.09090909090909	42759122	66.1580529512911	53	98.9379278877628	9.09090909090909	42616900	NA	-115.790355842332	NA	2	NA	"A"	1.604838	0	0.769103	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-115.790355842332	"c2"	"c2"
"COHP_46918"	"mRNA"	"545"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-09	2020-12-08	NA	3	28	10	13	223386116	223386116	0.277384164013705	0.134534288053738	0.567166	1.1	60733934	22.3995263877546	73.0828136266646	48404614	0.002072454	101826521	121559595	99.9245415386585	5.88206220989795	121559595	62.29	41254997	75.2730662137795	54	9.09090909090909	66442188	74.9367077877795	54.5	98.8158696250789	13.6363636363636	66232554	NA	-83.5025446048771	NA	2	NA	"A"	1.868618	0.752412	0.876578	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-83.5025446048771	"c2"	"c2"
"COHP_46919"	"mRNA"	"545"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-12-08	NA	4	28	10	14	235153251	235153251	0.368657201054659	0.109751430545051	0.555398	1.05	62837907	22.6028429434726	75.8822127455956	51177693	0.001885098	109396200	125757051	99.9354016340603	6.03128249246239	125757051	63.02	42502308	75.5528976258028	53.5	9.09090909090909	67621029	75.1988072577394	54	98.7865490297997	13.6363636363636	67443596	NA	-127.981807364264	NA	2	NA	"A"	5.429605	0	2.419665	0	"c2"	"NA"	1	"A.pre"	"Tet-Off-On"	"c2"	-127.981807364264	"c2"	"c2"
"COHP_46920"	"mRNA"	"545"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-23	2020-12-08	NA	5	28	10	15	169584919	169584919	0.276219535137634	0.0753576279596419	0.432459	1.08	55762459	35.6959158614806	72.465123119431	43123981	0.002041452	57958530	111626389	99.9090976596941	2.97399479615882	111626389	72.48	43131832	68.6082144110814	53	9.09090909090909	59755788	68.0227848082891	53	98.4871035835148	13.6363636363636	59509981	NA	-169.310285709836	NA	3	NA	"A"	14.97887	9.982481	6.80939	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-169.310285709836	"c2"	"c2"
"COHP_46921"	"mRNA"	"545"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-12-08	NA	6	28	10	16	162630489	162630489	0.173119116596898	0.106720888560014	0.404956	1.03	60028976	42.149891094529	69.4609496559471	44115052	0.001979948	42497643	120132846	99.9376573497643	1.86505862018785	120132846	78.78	50031328	66.8950850112268	52.5	9.09090909090909	63651159	66.3832077140345	52.5	98.7693674030374	13.6363636363636	63510580	NA	-172.068390781128	NA	3	NA	"A"	6.896222	4.913862	3.020992	0	"c3"	"NA"	1	"A.pre"	"Tet-Off-On"	"c3"	-172.068390781128	"c2"	"c2"
"COHP_46922"	"mRNA"	"545"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-06	2020-12-08	NA	7	28	10	17	193648978	193648978	7.07297720624173	1.01936401033074	0.923153	1.4	45801270	3.19409896395116	46.9599743961862	32366743	0.004808124	101963223	91685755	99.9092388997615	6.79389617285695	91685755	34.93	24074788	94.1263560325003	65.5	31.8181818181818	69120343	94.0112408182143	65.5	99.0737074765437	31.8181818181818	68924107	NA	17.3345011289706	NA	2	NA	"A"	0.015034	0	0.075842	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	17.3345011289706	"c1"	"A.post"
"COHP_46923"	"mRNA"	"545"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-13	2020-12-08	NA	8	28	10	18	174040318	174040318	0.258078379488645	0.134953225596125	0.465163	1.03	59959365	35.1732303775726	70.0469699761126	44453676	0.002234075	54054779	119985539	99.9443191233237	2.31394301608296	119985539	74.77	47449114	69.3387147919353	53	9.09090909090909	63615068	68.729516605511	53.5	98.4148005564468	9.09090909090909	63462668	NA	76.4046957994423	NA	2	NA	"A"	0.175212	0	0.1243	0	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	76.4046957994423	"c1"	"A.post"
"COHP_46924"	"mRNA"	"545"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-05-11	2020-12-08	NA	12	28	10	22	252366881	252366881	0.275852663474683	0.105896321942705	0.529611	1.06	69149962	24.5816058565942	71.6914804121398	52962935	0.00223743	113953444	138413437	99.9179898986252	5.56121151734712	138413437	65.73	48556324	72.2835242386605	53.5	9.09090909090909	74129669	71.9108127260747	53.5	98.6849893898834	13.6363636363636	73876191	NA	112.930217808544	NA	1	NA	"A"	0.158093	0	0.125949	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	112.930217808544	"c1"	"A.post"
"COHP_46925"	"mRNA"	"545"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-06-08	2020-12-08	NA	16	28	10	26	174023770	174023770	0.188737351535325	0.0985557033658165	0.438236	1.03	55675384	34.4671949125111	62.5374627875945	36715907	0.002126511	62597001	111426769	99.9317928710649	3.6256296725251	111426769	73.18	42962346	63.2210924933012	52	9.09090909090909	58860237	62.8429466323831	52	98.7850894886175	13.6363636363636	58710260	NA	139.31160878855	NA	1	NA	"A"	0.202969	0	0.123794	0	"c1"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	139.31160878855	"c1"	"A.post"
"COHP_46926"	"mRNA"	"545"	"PBMC"	"18"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_ON_A"	"tTA+/-, BCR-ABL+/-"	"F"	2021-06-22	2020-12-08	NA	18	28	10	28	175420351	175420351	0.196012662540967	0.13274362394373	0.482251	1.06	54222571	30.6482923409497	65.8485181453167	37623343	0.001989085	66890778	108529573	99.9222046142207	4.05342975043309	108529573	71.37	40778251	65.9199292391768	52.5	9.09090909090909	57320068	65.5334005591553	52.5	98.711041911553	13.6363636363636	57136203	NA	109.324771261111	NA	2	NA	"A"	0.149186	0.524351	0.085127	0.002397	"c2"	"NA"	0	"A.post"	"Tet-Off-On"	"A.post"	109.324771261111	"c1"	"A.post"
"COHP_46966"	"mRNA"	"502"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-05	2020-10-21	2021-05-03	0	26.9	10.9	10.9	204515532	204515532	0.312642955135145	0.117851627175974	0.707879	1.07	42638830	11.3381403227604	83.9471653204381	38463431	0.002086168	119191339	85324193	99.94546329902	9.90805269028445	85324193	46.61	21358064	81.6810860536152	54.5	22.7272727272727	45934684	81.4067018061655	54.5	98.6927555955529	27.2727272727273	45818618	NA	81.3297567455876	NA	2	NA	"D"	0.011345	0.41344	0.005505	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	81.3297567455876	"c1"	"c1"
"COHP_46967"	"mRNA"	"502"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-12	2020-10-21	2021-05-03	1	26.9	10.9	11.9	168836901	168836901	0.540762831743299	0.0914476971311035	0.510694	1.03	48073859	26.5168110376534	74.9907279716252	38342451	0.002309647	72591955	96244946	99.8989785915616	4.76530165022899	96244946	65.62	33550957	70.1005766406692	52.5	9.09090909090909	51324402	69.8039596709414	52.5	98.8249888924396	13.6363636363636	51129589	NA	-68.782836939024	NA	2	NA	"D"	1.188855	0.952424	0.504622	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-68.782836939024	"c1"	"c1"
"COHP_46968"	"mRNA"	"502"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-19	2020-10-21	2021-05-03	2	26.9	10.9	12.9	142373670	142373670	0.30634124624376	0.0953386612906726	0.372322	1.06	58555958	49.5807321676824	69.0368663612332	42747832	0.00260716	25176168	117197502	99.9269728462301	0.868300076907783	117197502	83.21	51526374	64.6008143843502	52	13.6363636363636	62096048	64.1307806957339	52	98.7730814142103	13.6363636363636	61920296	NA	-165.621125274482	NA	3	NA	"D"	1.055077	0.741975	0.552579	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-165.621125274482	"c2"	"c2"
"COHP_46969"	"mRNA"	"502"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-26	2020-10-21	2021-05-03	3	26.9	10.9	13.9	179590122	179590122	0.489538694974558	0.0786618816028833	0.546817	1.05	46275789	22.0999671685729	78.000478417806	38698797	0.002489519	86981688	92608434	99.9386060237235	6.57730698696406	92608434	60.56	30045832	73.2268265301212	53.5	9.09090909090909	49736183	72.9368838183874	53.5	98.8747401969196	13.6363636363636	49613538	NA	-81.6597687365657	NA	2	NA	"D"	0.698393	0	0.279286	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-81.6597687365657	"c1"	"c1"
"COHP_46970"	"mRNA"	"502"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-02	2020-10-21	2021-05-03	4	26.9	10.9	14.9	153700586	153700586	0.228818609515644	0.0767366281734603	0.459364	1.05	51152440	34.265424336118	76.2342811503825	41324114	0.002338077	51337633	102362953	99.9432675608723	2.67070646154571	102362953	71.65	38839982	70.1810327198803	53	9.09090909090909	54354031	69.6589970421143	53	98.5420678545215	9.09090909090909	54206734	NA	-136.725551082472	NA	2	NA	"D"	1.202498	0.935762	0.5267	0	"c2"	"NA"	1	"D.pre"	"TKI"	"c2"	-136.725551082472	"c2"	"c2"
"COHP_46971"	"mRNA"	"502"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-09	2020-10-21	2021-05-03	5	26.9	10.9	15.9	165289172	165289172	0.33903970478597	0.0818009379837095	0.4773	1.04	54864214	33.0614712015134	75.8760899540818	44560111	0.002593619	55467111	109822061	99.9147411739068	2.69688072963774	109822061	71.02	41707686	71.5193446040497	54	9.09090909090909	58946126	70.9887859759178	54	98.4853293536855	9.09090909090909	58727474	NA	-183.810620089194	NA	3	NA	"D"	5.180553	4.442935	2.560927	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-183.810620089194	"c2"	"c2"
"COHP_46972"	"mRNA"	"502"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-16	2020-10-21	2021-05-03	6	26.9	10.9	16.9	122274077	122274077	0.543705348612038	0.115371152167602	0.447479	1.06	45101133	38.8769861660865	73.8966914298957	35814333	0.002575424	32014805	90259272	99.9368419457228	1.45947000325906	90259272	76.31	36982778	69.8791279371466	53.5	13.6363636363636	48574458	69.3378638141753	53.5	98.6129058069624	13.6363636363636	48465408	NA	-224.408003280057	NA	3	NA	"D"	17.290627	11.145107	7.637065	0	"c3"	"NA"	2	"D.pre"	"TKI"	"c3"	-224.408003280057	"c3"	"c3"
"COHP_46973"	"mRNA"	"502"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-23	2020-10-21	2021-05-03	7	26.9	10.9	17.9	182239931	182239931	0.577321010489892	0.0880852632507259	0.577049	1.07	50067630	21.9471637091434	81.6205475164072	43837224	0.002484192	82046898	100193033	99.9423383060976	5.35140502234322	100193033	61.86	33224140	78.0149784280465	54.5	9.09090909090909	53854057	77.5077834811486	54.5	98.4777925174093	9.09090909090909	53708564	NA	-164.929160387061	NA	3	NA	"D"	12.899622	11.645266	6.047866	0	"c3"	"NA"	1	NA	"TKI"	"c3"	-164.929160387061	"c2"	"c2"
"COHP_46974"	"mRNA"	"502"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-02	2020-10-21	2021-05-03	8	26.9	10.9	18.9	176378576	176378576	0.51721911388388	0.139150538756265	0.603811	1.04	48493805	20.5703849202184	79.1696581116701	41592513	0.002384007	79313895	97064681	99.9205983070196	4.96587115966517	97064681	60.74	31909723	77.7930358908481	54.5	18.1818181818182	52713437	77.3860085300175	54.5	98.6280379068602	18.1818181818182	52535926	NA	-90.6172881596642	NA	2	NA	"D"	3.500642	3.31072	1.822834	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-90.6172881596642	"c1"	"D.Rx"
"COHP_46975"	"mRNA"	"502"	"PBMC"	"9"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-09	2020-10-21	2021-05-03	9	26.9	10.9	19.9	133164862	133164862	0.200089675379232	0.0571722693836228	0.405223	1.03	47525471	40.4518227939139	73.5219246461944	36879662	0.00265226	38055782	95109080	99.9388722927401	2.02810499270942	95109080	76.11	38177512	66.4981496719279	51.5	9.09090909090909	50279820	66.0051104193319	52	98.6163596792501	13.6363636363636	50161448	NA	-73.9853009508528	NA	2	NA	"D"	10.479118	5.11994	4.541878	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-73.9853009508528	"c1"	"D.Rx"
"COHP_46976"	"mRNA"	"502"	"PBMC"	"10"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-16	2020-10-21	2021-05-03	10	26.9	10.9	20.9	140652569	140652569	0.20445281099683	0.0814881637298926	0.408058	1.05	50690845	40.767900940366	66.6600682026918	35987979	0.00287429	39213323	101439246	99.9432606192676	2.00685541373208	101439246	76.63	41371336	64.0604681751066	52	9.09090909090909	54112698	63.4713537844467	52	98.4846017708753	13.6363636363636	53987312	NA	-38.2308808524889	NA	2	NA	"D"	9.871673	10.558504	4.666567	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-38.2308808524889	"c1"	"D.Rx"
"COHP_46977"	"mRNA"	"502"	"PBMC"	"11"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-23	2020-10-21	2021-05-03	11	26.9	10.9	21.9	174300586	174300586	0.441142466916371	0.0904682808785054	0.446497	1.03	60082589	36.4514964969768	72.6171069176401	46669563	0.002645809	54071931	120228655	99.9472031022887	2.38222826330379	120228655	73.34	47136932	69.3348542331895	52.5	9.09090909090909	64415787	68.8832299096081	53	98.7698168019883	9.09090909090909	64268001	NA	-207.362198734151	NA	3	NA	"D"	9.028215	7.265331	4.066279	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-207.362198734151	"c3"	"D.post"
"COHP_46978"	"mRNA"	"502"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-30	2020-10-21	2021-05-03	12	26.9	10.9	22.9	176526021	176526021	2.04178663303018	0.194747713797834	0.663818	1.05	51352102	18.4326547529217	62.6550471412648	38602262	0.004319583	73768804	102757217	99.948409463055	4.41935674454866	102757217	57.34	35326196	81.9550913328416	59	22.7272727272727	61756696	81.3443440538288	59.5	98.2069768377215	22.7272727272727	61610778	NA	-209.267075353936	NA	3	NA	"D"	11.866435	10.813254	6.937838	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-209.267075353936	"c3"	"D.post"
"COHP_46979"	"mRNA"	"502"	"PBMC"	"13"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-06	2020-10-21	2021-05-03	13	26.9	10.9	23.9	199681932	199681932	0.380710356445564	0.0872395141393965	0.498488	1.05	62663136	29.9326000111017	80.3110930754179	53226968	0.002384105	74303944	125377988	99.9587519302032	3.58936610148824	125377988	69.78	46249379	73.8065467439789	52	9.09090909090909	66402419	73.2849944342553	52	98.5682757034845	9.09090909090909	66275985	NA	-220.876018407347	NA	3	NA	"D"	12.749612	9.931807	5.616412	0	"c3"	"NA"	1	"D.post"	"TKI"	"D.post"	-220.876018407347	"c2"	"D.post"
"COHP_46980"	"mRNA"	"502"	"PBMC"	"14"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-13	2020-10-21	2021-05-03	14	26.9	10.9	24.9	166932517	166932517	0.488868476650585	0.091644000070144	0.46448	1.06	57971599	35.4201919809308	78.4881466036327	48571202	0.002630263	50931931	116000586	99.9505278361266	2.19362512530756	116000586	73.28	45349303	72.5896182432528	52.5	9.09090909090909	62009886	72.0532594885218	52.5	98.6376960464429	9.09090909090909	61883487	NA	-275.877209838104	NA	3	NA	"D"	21.063762	17.240786	8.936328	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-275.877209838104	"c3"	"D.post"
"COHP_46981"	"mRNA"	"502"	"PBMC"	"15"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-20	2020-10-21	2021-05-03	15	26.9	10.9	25.9	125113911	125113911	0.929976561157994	0.074486520525517	0.42069	1.05	40785082	36.1134246694598	69.0626730002206	30641532	0.002526336	43493271	81620640	99.9381577993017	2.95832402196307	81620640	69.7	30925997	64.7856841038039	53	9.09090909090909	44495386	64.3326034511301	53	98.7274230781939	13.6363636363636	44367718	NA	-209.57391454316	NA	3	NA	"D"	18.274582	14.173148	8.902775	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-209.57391454316	"c3"	"D.post"
"COHP_46982"	"mRNA"	"502"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-04-27	2020-10-21	2021-05-03	16	26.9	10.9	26.9	171897540	171897540	0.472586877171445	0.0664767046804447	0.459341	1	49618886	29.8131549759234	71.7885534293519	38622549	0.002316232	72583417	99314123	99.9231217094874	4.9935616911202	99314123	66.02	35517273	66.8710577592584	52	9.09090909090909	53988604	66.4303546605107	52	98.529555173799	13.6363636363636	53800428	NA	-191.210667005836	NA	3	NA	"D"	19.397712	21.145336	8.805217	0	"c3"	"NA"	1	"D.post"	"TKI"	"D.post"	-191.210667005836	"c2"	"D.post"
"COHP_47000"	"mRNA"	"507"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-05	2020-10-21	2021-04-27	0	26.9	10.9	10.9	199591292	199591292	0.500919129138365	0.176174722360108	0.638257	1.04	49406562	16.9242393601019	74.6356656368834	39381862	0.002275553	100732086	98859206	99.9533862329422	7.07841108899863	98859206	57.42	30298834	75.2804315278098	52.5	18.1818181818182	52878076	75.0013196140343	52.5	98.7275162112164	22.7272727272727	52765473	NA	139.071607246715	NA	1	NA	"D"	0.037775	0	0.017545	0	"c1"	"NA"	0	"D.pre"	"TKI"	"c1"	139.071607246715	"c1"	"c1"
"COHP_47001"	"mRNA"	"507"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-12	2020-10-21	2021-04-27	1	26.9	10.9	11.9	224783561	224783561	0.307044287882668	0.12370155084012	0.537118	1	66067035	25.8931888706933	76.5166867376001	53376834	0.002133785	92590481	132193080	99.9553607495945	4.27896377026695	132193080	67.23	46898252	73.4639086015895	52	9.09090909090909	69881423	72.9236949787059	52	98.4618973826286	13.6363636363636	69758423	NA	-51.5168377647495	NA	2	NA	"D"	1.17409	1.167268	0.677	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-51.5168377647495	"c1"	"c1"
"COHP_47002"	"mRNA"	"507"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-19	2020-10-21	2021-04-27	2	26.9	10.9	12.9	148761267	148761267	0.168125192790193	0.141965288704969	0.450165	1.02	54284709	38.3567881281893	69.6859331355543	40379615	0.002336438	40129236	108632031	99.9423623038034	1.75465374480571	108632031	76.34	44232589	67.9486926248637	52	9.09090909090909	58073178	67.6078990989746	52	98.9367602583443	9.09090909090909	57945145	NA	-103.546167081552	NA	2	NA	"D"	1.14361	0	0.449385	0.002171	"c2"	"NA"	1	"D.pre"	"TKI"	"c2"	-103.546167081552	"c2"	"c2"
"COHP_47003"	"mRNA"	"507"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-26	2020-10-21	2021-04-27	3	26.9	10.9	13.9	192034783	192034783	0.250237660126176	0.0948531704188279	0.534226	1.03	54654739	25.2055753878713	74.4727527308589	43964647	0.002135716	82687181	109347602	99.965135037895	4.94469554073989	109347602	63.49	37481002	72.900608343647	52	9.09090909090909	59117439	72.569687464504	52.5	98.884989956727	13.6363636363636	59034540	NA	-105.977799143261	NA	2	NA	"D"	3.83473	2.358031	1.484048	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-105.977799143261	"c1"	"c1"
